"input_id","run","biosample","bioproject","organism"
"SRR3666740","                                <Run acc=""SRR3666740"" total_spots=""762515"" total_bases=""197778876"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4018336","                                <Run acc=""SRR4018336"" total_spots=""422257"" total_bases=""109697380"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3726429","                                <Run acc=""SRR3726429"" total_spots=""599581"" total_bases=""151458833"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3183448","                                <Run acc=""SRR3183448"" total_spots=""384001"" total_bases=""183718290"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3475873","                                <Run acc=""SRR3475873"" total_spots=""331460"" total_bases=""159307453"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3995975","                                <Run acc=""SRR3995975"" total_spots=""748138"" total_bases=""189788072"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3774215","                                <Run acc=""SRR3774215"" total_spots=""581337"" total_bases=""147476109"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3611737","                                <Run acc=""SRR3611737"" total_spots=""331005"" total_bases=""84321042"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3611755","                                <Run acc=""SRR3611755"" total_spots=""329793"" total_bases=""81933729"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3196679","                                <Run acc=""SRR3196679"" total_spots=""487925"" total_bases=""236244742"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3479993","                                <Run acc=""SRR3479993"" total_spots=""346064"" total_bases=""166550566"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3138676","                                <Run acc=""SRR3138676"" total_spots=""526151"" total_bases=""252345910"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3215111","                                <Run acc=""SRR3215111"" total_spots=""825362"" total_bases=""214214533"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3611611","                                <Run acc=""SRR3611611"" total_spots=""671758"" total_bases=""170238201"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3215125","                                <Run acc=""SRR3215125"" total_spots=""725756"" total_bases=""191898419"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3148205","                                <Run acc=""SRR3148205"" total_spots=""731842"" total_bases=""191982367"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3545872","                                <Run acc=""SRR3545872"" total_spots=""548235"" total_bases=""145271407"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3543495","                                <Run acc=""SRR3543495"" total_spots=""432000"" total_bases=""114481430"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3199585","                                <Run acc=""SRR3199585"" total_spots=""1764713"" total_bases=""854937874"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3995457","                                <Run acc=""SRR3995457"" total_spots=""494411"" total_bases=""126550664"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3297723","                                <Run acc=""SRR3297723"" total_spots=""640969"" total_bases=""177365063"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3147787","                                <Run acc=""SRR3147787"" total_spots=""869417"" total_bases=""220168929"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3774325","                                <Run acc=""SRR3774325"" total_spots=""923067"" total_bases=""223968028"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3479926","                                <Run acc=""SRR3479926"" total_spots=""335783"" total_bases=""160957538"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3201116","                                <Run acc=""SRR3201116"" total_spots=""492011"" total_bases=""238426812"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3185258","                                <Run acc=""SRR3185258"" total_spots=""895537"" total_bases=""432374695"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3319969","                                <Run acc=""SRR3319969"" total_spots=""396025"" total_bases=""106390320"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3215109","                                <Run acc=""SRR3215109"" total_spots=""967075"" total_bases=""252764603"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3183478","                                <Run acc=""SRR3183478"" total_spots=""289981"" total_bases=""138637526"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3350814","                                <Run acc=""SRR3350814"" total_spots=""383679"" total_bases=""184696167"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3543503","                                <Run acc=""SRR3543503"" total_spots=""385496"" total_bases=""103427657"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
